-Infinity 19.97702531973658
0.0 11.747459893211117
0.6931471805599453 9.971753493206217
1.0986122886681098 9.084550365917883
1.3862943611198906 8.508354242749032
1.6094379124341003 8.042699496897637
1.791759469228055 7.681099001536359
1.9459101490553132 7.403670290012373
2.0794415416798357 7.1204443723924875
2.1972245773362196 6.926577033222725
2.302585092994046 6.738152494595957
2.3978952727983707 6.513230110912307
2.4849066497880004 6.313548046277095
2.5649493574615367 6.169610732491456
2.6390573296152584 6.028278520230698
2.70805020110221 5.91350300563827
2.772588722239781 5.793013608384144
2.833213344056216 5.771441123130016
2.8903717578961645 5.54907608489522
2.9444389791664403 5.424950017481403
2.995732273553991 5.356586274672012
3.044522437723423 5.225746673713202
3.091042453358316 5.220355825078324
3.1354942159291497 4.90527477843843
3.1780538303479458 4.8283137373023015
3.2188758248682006 4.736198448394496
3.258096538021482 4.820281565605037
3.295836866004329 4.634728988229636
3.332204510175204 4.68213122712422
3.367295829986474 4.499809670330265
3.4011973816621555 4.59511985013459
3.4339872044851463 4.418840607796598
3.4657359027997265 4.477336814478207
3.4965075614664802 4.23410650459726
3.5263605246161616 4.127134385045092
3.5553480614894135 4.060443010546419
3.58351893845611 3.9512437185814275
3.6109179126442243 4.007333185232471
3.6375861597263857 4.23410650459726
3.6635616461296463 4.127134385045092
3.6888794541139363 3.8918202981106265
3.713572066704308 3.9889840465642745
3.7376696182833684 3.6888794541139363
3.7612001156935624 3.713572066704308
3.784189633918261 3.6375861597263857
3.8066624897703196 4.02535169073515
3.828641396489095 3.713572066704308
3.8501476017100584 3.295836866004329
3.871201010907891 3.4339872044851463
3.8918202981106265 3.5263605246161616
3.912023005428146 3.4011973816621555
3.9318256327243257 2.833213344056216
3.9512437185814275 3.044522437723423
3.970291913552122 3.5553480614894135
3.9889840465642745 2.772588722239781
4.007333185232471 3.044522437723423
4.02535169073515 3.1780538303479458
4.04305126783455 3.044522437723423
4.060443010546419 3.4011973816621555
4.07753744390572 3.091042453358316
4.0943445622221 3.2188758248682006
4.110873864173311 2.70805020110221
4.127134385045092 2.70805020110221
4.143134726391533 2.8903717578961645
4.1588830833596715 3.1780538303479458
4.174387269895637 2.70805020110221
4.189654742026425 2.8903717578961645
4.204692619390966 2.4849066497880004
4.219507705176107 2.9444389791664403
4.23410650459726 2.4849066497880004
4.248495242049359 3.1780538303479458
4.2626798770413155 2.6390573296152584
4.276666119016055 3.1354942159291497
4.290459441148391 2.4849066497880004
4.30406509320417 2.6390573296152584
4.31748811353631 2.833213344056216
4.330733340286331 2.3978952727983707
4.343805421853684 2.4849066497880004
4.356708826689592 2.9444389791664403
4.3694478524670215 2.1972245773362196
4.382026634673881 3.091042453358316
4.394449154672439 2.5649493574615367
4.406719247264253 2.0794415416798357
4.418840607796598 2.833213344056216
4.430816798843313 2.6390573296152584
4.442651256490317 1.791759469228055
4.454347296253507 2.3978952727983707
4.465908118654584 2.0794415416798357
4.477336814478207 2.302585092994046
4.48863636973214 1.9459101490553132
4.499809670330265 2.302585092994046
4.51085950651685 1.6094379124341003
4.5217885770490405 1.791759469228055
4.532599493153256 2.0794415416798357
4.543294782270004 1.9459101490553132
4.553876891600541 1.6094379124341003
4.564348191467836 2.3978952727983707
4.574710978503383 2.3978952727983707
4.584967478670572 2.3978952727983707
